contract_id,cname,cik,ftype,fdate,link,Column1,Sales contract? (Y/N),Filer is seller? (Y/N),Amendment? (Y/N),Amendment #,Customer name (be consistent),Sold product/service (be consistent),Notes,Total Words,Flesch Reading Ease Score,Gunning Fog Index,Number of Entities,Words in Entities,Number of Times,Words in Times,Number of Locations,Words in Locations,Number of Organizations,Words in Organizations,Number of Persons,Words in Persons,Number of Money,Words in Money,Number of Percentages,Words in Percentages,Number of Dates,Words in Dates,Total Sentences,Total Forward Sentences,Forward Ratio,Uncertainty Words,Polarity,Subjectivity,Positive Words,Negative Words,24b,confidential treatment,ct order,redact,rule 406,rights,obligations,commercial substance,performance obligation,probable,collectib,at a point in time,over time,variable consideration,noncash consideration,transaction price,standalone selling price,1Gram Cos Sim Step1  ,1Gram Cos Sim Step2 ,1Gram Cos Sim Step3,1Gram Cos Sim Step4  ,"1Gram Cos Sim Step5, including 5.1 and 5.2",1Gram Cos Sim Step5.1,1Gram Cos Sim Step5.2,1Gram Cos Sim All
1,MOLECULAR TEMPLATES,1183765,8-K,6/22/2017,https://www.sec.gov/Archives/edgar/data/1183765/000114420417033500/v469441_ex10-1.htm,,Y,Y,,,"OBI Pharma, Inc.",,,3245,8.61,23.93,487,999,0,0,4,7,183,382,44,67,4,13,1,5,13,46,134,17,0.13,26,0.1,0.41,48,54,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0.155033993,0.086327924,0.114438143,0.093394378,0.153303527,0.127601361,0.095539126,0.15297014
2,MOLECULAR TEMPLATES,1183765,8-K,8/7/2017,https://www.sec.gov/Archives/edgar/data/1183765/000119312517249879/d439454dex107.htm,,Y,Y,,,"MILLENNIUM PHARMACEUTICALS, INC.",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103914151,0.060166801,0.08490569,0.072528188,0.079211502,0.052313322,0.071437593,0.10178273
1,MOLECULAR TEMPLATES,1183765,8-K/A,10/17/2017,https://www.sec.gov/Archives/edgar/data/1183765/000119312517311797/d266142dex103.htm,,Y,Y,,,"MILLENNIUM PHARMACEUTICALS, INC.",,,21506,-2.56,26.83,3398,7107,10,24,10,23,1715,3425,183,333,4,10,5,10,200,311,838,99,0.12,112,0.05,0.39,207,492,0,88,0,0,0,248,52,0,0,0,0,0,1,0,0,0,0,0.10381032,0.060064255,0.084763839,0.072427905,0.079120671,0.052224161,0.071280535,0.101643584
1,MOLECULAR TEMPLATES,1183765,10-Q,11/13/2018,https://www.sec.gov/Archives/edgar/data/1183765/000156459018029332/mtem-ex102_176.htm,,Y,Y,,,"MILLENNIUM PHARMACEUTICALS, INC.",,,296,31.72,13.81,22,41,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10998571,0.062496206,0.093366335,0.077169952,0.083929095,0.054284884,0.079767218,0.108872247
1,MOLECULAR TEMPLATES,1183765,10-Q,11/12/2019,https://www.sec.gov/Archives/edgar/data/1183765/000156459019043009/mtem-ex101_564.htm,,Y,Y,Y,1,"MILLENNIUM PHARMACEUTICALS, INC.",,,1455,-9.16,30.73,257,566,1,1,0,0,160,368,13,25,0,0,0,0,4,13,45,3,0.07,9,0.12,0.41,22,54,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0.055550146,0.027488029,0.046387469,0.042752332,0.04659566,0.024941471,0.053327793,0.056117049
1,MOLECULAR TEMPLATES,1183765,10-K,3/13/2020,https://www.sec.gov/Archives/edgar/data/1183765/000156459020010667/mtem-ex1046_294.htm,,Y,Y,,,Vertex Pharmaceuticals Incorporated,,,26534,-18.33,29.74,3830,7621,17,28,8,10,2224,4560,126,211,5,9,4,15,59,134,1375,351,0.26,196,0.06,0.41,359,959,0,2,0,1,0,79,56,0,0,0,0,0,0,0,0,0,0,0.085849923,0.057334203,0.063645817,0.06166138,0.065707226,0.044585628,0.054829188,0.083712953
1,GLAUKOS CORP,1192448,8-K,6/30/2015,https://www.sec.gov/Archives/edgar/data/1192448/000110465915048882/a15-14766_1ex10d1.htm,,Y,Y,Y,,DOSE MEDICAL CORPORATION,,,5800,-45.8,44.49,612,1035,13,21,13,35,104,287,93,128,0,0,1,1,67,121,189,14,0.07,89,0.05,0.36,50,129,0,1,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,0.052781434,0.029491379,0.044543822,0.040619928,0.066607235,0.037481184,0.077160785,0.060303147
1,GLAUKOS CORP,1192448,8-K,4/12/2017,https://www.sec.gov/Archives/edgar/data/1192448/000155837017002619/ex-10d1.htm,,Y,Y,Y,1,DOSE MEDICAL CORPORATION,,,432,14.43,25.51,54,126,0,0,0,0,9,28,8,17,0,0,0,0,3,16,21,1,0.05,1,0.18,0.38,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034132908,0.018901221,0.031545083,0.015235256,0.021189685,0.011405977,0.017111679,0.030945967
1,CODEXIS INC,1200375,10-Q,11/7/2011,https://www.sec.gov/Archives/edgar/data/1200375/000119312511299912/d236739dex101.htm,,Y,Y,Y,,Arch Pharmalabs Limited,,,246,38.15,13.65,36,78,0,0,0,0,9,29,7,15,0,0,0,0,3,8,8,0,0,0,0.24,0.44,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
2,CODEXIS INC,1200375,10-Q,11/7/2011,https://www.sec.gov/Archives/edgar/data/1200375/000119312511299912/d236739dex102.htm,,Y,Y,Y,,Arch Pharmalabs Limited,,,231,37.34,13.41,45,109,0,0,0,0,13,40,11,21,0,0,0,0,4,14,7,0,0,0,0.15,0.35,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
5,CODEXIS INC,1200375,10-Q,11/7/2011,https://www.sec.gov/Archives/edgar/data/1200375/000119312511299912/d236739dex105.htm,,Y,Y,Y,,Arch Pharmalabs Limited,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,CODEXIS INC,1200375,10-K,3/5/2012,https://www.sec.gov/Archives/edgar/data/1200375/000119312512096779/d278557dex106j.htm,,Y,Y,Y,,Arch Pharmalabs Limited,,,298,33.14,21.82,50,92,0,0,0,0,7,15,7,14,0,0,0,0,6,19,20,1,0.05,3,0.11,0.4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,CODEXIS INC,1200375,10-K,4/2/2013,https://www.sec.gov/Archives/edgar/data/1200375/000144530513000770/exhibit105karchenzymesuppl.htm,,Y,Y,,,Arch Pharmalabs Limited,,,8868,-33.12,39.61,1219,2251,3,6,6,11,380,819,138,207,14,41,15,38,82,202,423,19,0.04,71,0.05,0.43,85,442,0,37,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0.152429405,0.07668288,0.131840027,0.117468335,0.124726463,0.082898647,0.116684755,0.154927939
1,CODEXIS INC,1200375,10-Q,11/12/2013,https://www.sec.gov/Archives/edgar/data/1200375/000120037513000011/exhibit102.htm,,Y,Y,Y,,MERCK SHARPE and DOHME,,,303,2.15,30.42,43,72,0,0,0,0,12,20,1,1,1,1,1,2,6,18,20,1,0.05,2,-0.04,0.55,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094255397,0.033640856,0.069169647,0.045618581,0.032663385,0.018474553,0.018300921,0.069760671
1,CODEXIS INC,1200375,10-Q,11/6/2014,https://www.sec.gov/Archives/edgar/data/1200375/000120037514000051/gskcollaborationandlicense.htm,,Y,Y,,,GlaxoSmithKline Intellectual Property Development Limited,,,28829,-121.86,70.66,4427,8199,75,138,11,20,1772,3570,383,463,23,41,10,30,365,793,1075,87,0.08,184,0.06,0.4,469,807,0,89,0,0,0,74,53,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,CODEXIS INC,1200375,10-Q,5/7/2015,https://www.sec.gov/Archives/edgar/data/1200375/000120037515000015/cdxs_20150331xex101.htm,,Y,Y,Y,2,MERCK SHARPE and DOHME,,,294,13.11,25.78,40,75,0,0,0,0,10,17,2,3,0,0,1,2,6,24,17,1,0.06,2,0.11,0.42,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068447772,0.025810502,0.058260704,0.034466712,0.026946489,0.016603078,0.016917867,0.054889791
1,CODEXIS INC,1200375,10-Q,11/6/2015,https://www.sec.gov/Archives/edgar/data/1200375/000120037515000036/cdxs_20150930xex101.htm,,Y,Y,,,MERCK SHARPE and DOHME,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104810317,0.077325705,0.088045499,0.078542627,0.093125552,0.057098741,0.096395455,0.111565042
1,CODEXIS INC,1200375,10-K,3/8/2016,https://www.sec.gov/Archives/edgar/data/1200375/000120037516000052/exhibit1011dcdxs-20151231.htm,,Y,Y,Y,3,MERCK SHARPE and DOHME,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,CODEXIS INC,1200375,10-Q,11/8/2016,https://www.sec.gov/Archives/edgar/data/1200375/000120037516000079/a101amendmentno4tositaglip.htm,,Y,Y,Y,4,MERCK SHARPE and DOHME,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,CODEXIS INC,1200375,10-K,3/15/2018,https://www.sec.gov/Archives/edgar/data/1200375/000120037518000009/ex1010globaldevoptlicagree.htm,,Y,Y,,,NESTEC LTD.,,,22475,-25.81,36.13,2849,5659,12,18,18,48,1228,2742,282,352,13,29,7,22,57,124,1085,84,0.08,139,0.06,0.41,279,879,0,167,0,0,0,74,48,0,0,0,0,0,0,0,0,0,0,0.126094589,0.06472278,0.106531228,0.086374702,0.099809618,0.060412519,0.0971833,0.123842535
1,CODEXIS INC,1200375,10-K,3/1/2019,https://www.sec.gov/Archives/edgar/data/1200375/000120037519000005/exhibit1012bnestle.htm,,Y,Y,Y,1,NESTEC LTD.,,,1002,5.26,25.19,149,406,0,0,3,10,61,209,22,37,2,5,0,0,8,20,56,3,0.05,3,0.06,0.28,12,14,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.059399856,0.026162536,0.048761056,0.037704442,0.045069224,0.02495913,0.046955047,0.055748766
3,CODEXIS INC,1200375,10-K,3/1/2019,https://www.sec.gov/Archives/edgar/data/1200375/000120037519000005/exhibit1014amerck.htm,,Y,Y,Y,1,MERCK SHARPE and DOHME,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,CODEXIS INC,1200375,10-Q,5/8/2019,https://www.sec.gov/Archives/edgar/data/1200375/000120037519000014/a101amend2merckce3yearagre.htm,,Y,Y,Y,2,MERCK SHARPE and DOHME,,,2572,-14.34,32.95,389,821,3,12,1,2,189,353,24,39,10,29,2,4,22,48,161,21,0.13,14,0.06,0.46,66,101,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,CODEXIS INC,1200375,10-Q,8/6/2019,https://www.sec.gov/Archives/edgar/data/1200375/000120037519000024/a104platformtechnology.htm,,Y,Y,,,Novartis Pharma AG,,,15538,-72.13,51.3,2429,4554,4,8,4,9,869,1855,295,376,10,15,6,21,61,168,721,59,0.08,112,0.04,0.41,201,540,0,3,0,0,0,74,47,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,CODEXIS INC,1200375,10-Q,5/8/2020,https://www.sec.gov/Archives/edgar/data/1200375/000120037520000020/exhibit101q120.htm,,Y,Y,,,Takeda Pharmaceutical Company Limited,,,17374,-369.32,168.53,2265,4313,8,16,3,7,949,1859,235,299,3,7,10,32,79,148,800,62,0.08,121,0.05,0.4,216,547,0,4,0,0,0,45,39,0,0,0,0,0,0,0,0,0,0,0.123436967,0.071226677,0.107431606,0.096538954,0.103042974,0.060798241,0.100887481,0.128367881
1,VIRTUSA CORP,1207074,10-K,6/3/2008,https://www.sec.gov/Archives/edgar/data/1207074/000095013508004187/b70270vcexv10w7.htm,,Y,Y,,,BRITISH TELECOMMUNICATIONS PLC,,,12833,-54.6,51.11,1736,2647,8,26,11,25,840,1382,58,91,2,3,3,8,80,173,431,39,0.09,140,0.04,0.42,93,392,0,1,0,0,0,26,23,0,0,0,0,0,0,0,0,0,0,0.250457347,0.137639105,0.140835063,0.157669721,0.110583639,0.060876485,0.094431952,0.195316698
1,VIRTUSA CORP,1207074,10-K,5/29/2009,https://www.sec.gov/Archives/edgar/data/1207074/000104746909006016/a2193246zex-10_10.htm,,Y,Y,Y,5,BRITISH TELECOMMUNICATIONS PLC,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135588952,0.06879291,0.073215631,0.076804142,0.029601155,0.011968403,0.019282716,0.093041732
2,VIRTUSA CORP,1207074,10-K,5/29/2009,https://www.sec.gov/Archives/edgar/data/1207074/000104746909006016/a2193246zex-10_11.htm,,Y,Y,,,Metavante Corporation,,,6372,-41.03,42.64,1006,1944,4,18,9,23,312,696,247,373,8,12,1,2,77,213,294,49,0.17,42,0.03,0.41,26,216,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0.186407471,0.164427949,0.141057502,0.139994933,0.121182841,0.074479945,0.10919712,0.185404479
1,VIRTUSA CORP,1207074,10-K/A,7/15/2009,https://www.sec.gov/Archives/edgar/data/1207074/000104746909006768/a2193742zex-10_11.htm,,Y,Y,,,Metavante Corporation,,,6347,-35.55,40.52,1009,1952,4,18,8,22,324,724,248,372,8,15,1,2,76,216,293,50,0.17,42,0.03,0.42,26,224,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0.18581234,0.163858931,0.140706698,0.139613948,0.120728886,0.074090592,0.108944722,0.184837082
1,VIRTUSA CORP,1207074,10-Q,2/3/2010,https://www.sec.gov/Archives/edgar/data/1207074/000104746910000518/a2196236zex-10_2.htm,,Y,Y,Y,6,BRITISH TELECOMMUNICATIONS PLC,,,511,4.89,28.62,88,188,0,0,0,0,30,71,5,11,0,0,0,0,19,53,22,1,0.05,1,0.14,0.5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,VIRTUSA CORP,1207074,10-K,5/27/2010,https://www.sec.gov/Archives/edgar/data/1207074/000104746910005626/a2198919zex-10_35.htm,,Y,Y,,,Thomson Healthcare Inc.,,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103064972,0.084847517,0.086219759,0.080160001,0.086490989,0.055291052,0.07693734,0.110390503
2,VIRTUSA CORP,1207074,10-K,5/27/2010,https://www.sec.gov/Archives/edgar/data/1207074/000104746910005626/a2198919zex-10_36.htm,,Y,Y,Y,7,Metavante Corporation,,,299,26.1,19.57,49,144,1,5,1,3,11,20,3,15,4,6,0,0,16,66,14,2,0.14,2,0.19,0.41,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,VIRTUSA CORP,1207074,10-K/A,7/28/2010,https://www.sec.gov/Archives/edgar/data/1207074/000110465910040200/a10-10785_3ex10d35.htm,,Y,Y,,,Thomson Healthcare Inc.,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106580131,0.087530484,0.08979259,0.082391743,0.087893408,0.055735429,0.078606379,0.113772516
2,VIRTUSA CORP,1207074,10-K/A,7/28/2010,https://www.sec.gov/Archives/edgar/data/1207074/000110465910040200/a10-10785_3ex10d36.htm,,Y,Y,Y,7,Metavante Corporation,,,533,23.57,20.97,95,223,1,1,1,3,18,40,9,24,4,4,0,0,22,84,18,2,0.11,3,0.08,0.27,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,VIRTUSA CORP,1207074,10-K,5/25/2012,https://www.sec.gov/Archives/edgar/data/1207074/000104746912006322/a2209668zex-10_16.htm,,Y,Y,Y,,BRITISH TELECOMMUNICATIONS PLC,,,59961,-32.4,38.33,7758,12825,58,156,56,86,3639,6260,342,489,41,102,27,60,518,1177,2647,340,0.13,533,0.04,0.39,377,1823,0,250,0,0,0,108,95,0,0,0,0,0,0,0,0,0,0,0.252183431,0.164099724,0.162750457,0.157913679,0.124413344,0.079100149,0.102037312,0.211851477
1,VIRTUSA CORP,1207074,10-K,5/23/2014,https://www.sec.gov/Archives/edgar/data/1207074/000104746914005156/a2220233zex-10_12.htm,,Y,Y,Y,,BRITISH TELECOMMUNICATIONS PLC,,,296,31.72,13.81,23,47,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
2,VIRTUSA CORP,1207074,10-K,5/23/2014,https://www.sec.gov/Archives/edgar/data/1207074/000104746914005156/a2220233zex-10_36.htm,,Y,Y,Y,1,"AIG Global Services, Inc.",,,433,17.2,19,85,203,0,0,1,3,36,110,6,18,0,0,0,0,9,16,20,0,0,1,0,0.24,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112771129,0.153460104,0.116791079,0.055500035,0.066352903,0.072622175,0.040251467,0.122961111
3,VIRTUSA CORP,1207074,10-K,5/23/2014,https://www.sec.gov/Archives/edgar/data/1207074/000104746914005156/a2220233zex-10_37.htm,,Y,Y,Y,2,"AIG Global Services, Inc.",,,223,7.05,21.57,22,52,0,0,0,0,3,6,5,13,0,0,0,0,8,26,7,0,0,0,0.27,0.5,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,VIRTUSA CORP,1207074,10-K,5/20/2015,https://www.sec.gov/Archives/edgar/data/1207074/000104746915004926/a2224790zex-10_40.htm,,Y,Y,Y,,BRITISH TELECOMMUNICATIONS PLC,,,83,-45.6,47.29,16,30,0,0,0,0,4,10,2,4,0,0,0,0,3,9,1,0,0,1,-0.02,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
2,VIRTUSA CORP,1207074,10-K,5/20/2015,https://www.sec.gov/Archives/edgar/data/1207074/000104746915004926/a2224790zex-10_43.htm,,Y,Y,,,"AIG Procurement  Services, Inc.",,,34421,-24.02,32.01,3699,6209,41,84,14,23,1118,2518,245,337,25,36,20,41,211,454,1754,168,0.1,256,0.04,0.41,231,1486,0,127,0,0,0,73,80,0,0,0,0,0,0,0,0,0,0,0.223241735,0.324416641,0.26156521,0.13691339,0.184682171,0.190031042,0.126734088,0.279314499
1,VIRTUSA CORP,1207074,10-Q,11/5/2015,https://www.sec.gov/Archives/edgar/data/1207074/000110465915076174/a15-18083_1ex10d1.htm,,Y,Y,Y,,BRITISH TELECOMMUNICATIONS PLC,,,113,17,18.58,21,33,0,0,0,0,3,4,4,8,0,0,0,0,5,7,4,0,0,0,0.01,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198892571,0.066521851,0.0667744,0.073730667,0.028671857,0.006118533,0.006681557,0.102348063
2,VIRTUSA CORP,1207074,10-Q,11/5/2015,https://www.sec.gov/Archives/edgar/data/1207074/000110465915076174/a15-18083_1ex10d2.htm,,Y,Y,Y,,BRITISH TELECOMMUNICATIONS PLC,,,93,-68.94,56.31,18,31,0,0,0,0,4,9,3,5,0,0,0,0,3,7,1,0,0,0,0.01,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250635146,0.083827735,0.082703216,0.092911949,0.036130938,0.007710291,0.008419787,0.128482025
1,VIRTUSA CORP,1207074,10-Q,2/8/2016,https://www.sec.gov/Archives/edgar/data/1207074/000110465916094593/a15-24917_1ex10d4.htm,,Y,Y,Y,1,"Citigroup Technology, Inc.",,,3685,-32.74,36.85,477,765,1,3,2,4,195,323,75,99,0,0,1,4,24,63,207,37,0.18,21,0.03,0.44,30,194,0,15,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0.132442441,0.108899079,0.099934339,0.107992528,0.081483226,0.040224735,0.080657569,0.131147204
1,VIRTUSA CORP,1207074,10-Q/A,5/23/2016,https://www.sec.gov/Archives/edgar/data/1207074/000110465916122656/a16-11834_1ex10d4.htm,,Y,Y,Y,1,"Citigroup Technology, Inc.",,,4040,-19.51,34.88,538,955,0,0,2,4,210,353,83,104,0,0,1,4,55,129,214,43,0.2,22,0.03,0.43,37,204,0,13,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0.132916284,0.100335958,0.100591474,0.105411255,0.083938133,0.03996331,0.081231578,0.129968879
1,VIRTUSA CORP,1207074,10-K,5/27/2016,https://www.sec.gov/Archives/edgar/data/1207074/000104746916013504/a2228778zex-10_37.htm,,Y,Y,Y,2,"Citigroup Technology, Inc.",,,1785,5.97,25.68,222,453,0,0,5,7,92,209,29,59,1,1,0,0,15,22,67,11,0.16,18,0.02,0.45,12,63,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0.140258942,0.107301944,0.136917201,0.106286673,0.104705198,0.05597571,0.094581649,0.15111487
1,VIRTUSA CORP,1207074,10-Q,8/8/2017,https://www.sec.gov/Archives/edgar/data/1207074/000110465917050133/a17-14518_1ex10d2.htm,,Y,Y,Y,2,"Citigroup Technology, Inc.",,,20763,-33.69,32.51,2865,4559,5,13,17,21,1228,2045,244,331,2,3,2,8,168,368,843,99,0.12,201,0.04,0.4,107,729,0,0,0,0,0,39,63,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,VIRTUSA CORP,1207074,10-Q,2/7/2020,https://www.sec.gov/Archives/edgar/data/1207074/000155837020000592/ex-10d1.htm,,Y,Y,Y,5,"Citigroup Technology, Inc.",,,602,-85.58,24.33,86,202,0,0,2,6,34,85,14,23,0,0,0,0,8,37,40,4,0.1,0,-0.09,0.49,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041585383,0.03549948,0.029469975,0.031938341,0.029200899,0.007725336,0.014866668,0.041257379
1,VIRTUSA CORP,1207074,10-Q,7/31/2020,https://www.sec.gov/Archives/edgar/data/1207074/000155837020008912/vrtu-20200630ex102b0d6b8.htm,,Y,Y,Y,6,"Citigroup Technology, Inc.",,,764,15.72,21.14,114,287,1,4,1,3,46,152,11,15,0,0,0,0,5,18,34,4,0.12,4,-0.02,0.47,7,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.118255045,0.104031385,0.096542467,0.093204436,0.083550362,0.042411684,0.072467646,0.122973803
1,MY SIZE INC,1211805,8-K,3/7/2016,https://www.sec.gov/Archives/edgar/data/1211805/000121390016011361/f8k030416ex10i_mysizeinc.htm,,Y,Y,,,"LSY International, Inc.",,,1327,18.96,20.3,173,273,1,2,1,1,41,84,9,15,5,6,1,2,10,20,73,27,0.37,7,0.11,0.45,23,21,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0.076947179,0.058179376,0.070608865,0.053750272,0.0572687,0.040519446,0.041156926,0.080016165
1,TROVAGENE INC,1213037,10-Q,5/14/2013,https://www.sec.gov/Archives/edgar/data/1213037/000110465913041327/a13-8369_1ex10d1.htm,,Y,Y,,,"PerkinElmer Health Sciences, Inc.",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123105306,0.074960648,0.094624428,0.089915052,0.074908633,0.049482443,0.063767918,0.11490525
1,TROVAGENE INC,1213037,10-Q,5/12/2014,https://www.sec.gov/Archives/edgar/data/1213037/000110465914037604/a14-9587_1ex10d1.htm,,Y,Y,,,GENSIGNIA IP LTD.,,,5266,-83.46,59.81,613,1000,0,0,5,7,272,403,75,101,1,2,6,16,33,90,214,18,0.08,41,0.02,0.4,39,231,0,22,0,0,0,27,16,0,0,0,0,0,0,0,0,0,0,0.153254371,0.069279775,0.127317961,0.094889505,0.11964276,0.093777627,0.096322961,0.144984342
1,TROVAGENE INC,1213037,10-Q/A,7/3/2014,https://www.sec.gov/Archives/edgar/data/1213037/000110465914050094/a14-16497_1ex10d1.htm,,Y,Y,,,GENSIGNIA IP LTD.,,,5957,-70.57,54.65,705,1178,0,0,5,7,293,457,79,107,1,2,6,16,57,134,239,20,0.08,48,0.03,0.41,57,241,0,25,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,MARCHEX INC,1224133,10-Q,11/9/2007,https://www.sec.gov/Archives/edgar/data/1224133/000119312507241887/dex1019.htm,,Y,Y,,,Overture Search Services (Ireland) Limited,,,4536,24.92,13.55,517,933,1,3,0,0,167,309,85,123,21,54,0,0,36,63,353,82,0.23,44,0.02,0.38,18,145,0,1,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,MARCHEX INC,1224133,10-K,3/11/2008,https://www.sec.gov/Archives/edgar/data/1224133/000119312508052030/dex1025.htm,,Y,Y,,,YellowPages.com LLC,,,3023,18.46,19.81,543,951,0,0,2,6,245,487,17,30,1,2,0,0,37,60,229,20,0.09,16,0.03,0.32,21,88,0,17,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0.124249211,0.094937119,0.089425556,0.086900187,0.085544291,0.053242545,0.072461744,0.119087592
